episode_variant,capture_kind,scope,metric,m0,m1,diff_or_value,ci_low,ci_high,n_m0,n_m1,direction
contiguous,primary,response,stop_in_episode_share,0.3004784688995215,0.3515579071134627,0.051079438213941175,0.03802326045996463,0.0644659154084826,8360,8505,UP
contiguous,primary,response,capture_first_episode_after_last_new_rate,1.0,1.0,0.0,0.0,0.0,488,343,UNRESOLVED
contiguous,legacy,slot,pooled_capture_hazard,0.0026788934109525527,0.0016636021364153752,-0.0010152912745371775,-0.0019618862508784733,-7.292253495930735e-05,nan,nan,DOWN
contiguous,legacy,slot,pooled_gap_stop_hazard,0.23135687143761874,0.19450615324940937,-0.03685071818820937,-0.043467116882485564,-0.03063919685094132,nan,nan,DOWN
contiguous,legacy,slot,pooled_inepisode_stop_hazard,0.1493483076606048,0.14368268978198057,-0.005665617878624241,-0.011402090603734299,-3.7964140556471685e-05,nan,nan,DOWN
contiguous,legacy,slot,cif_capture_final,0.005912385748824141,0.004299072514876516,-0.001613313233947625,-0.0037675763301495396,0.0005507976037955019,nan,nan,UNRESOLVED
contiguous,legacy,slot,cif_stop_final,0.994087614251176,0.995700927485124,0.0016133132339479772,-0.0005507976037950557,0.003767576330149513,nan,nan,UNRESOLVED
contiguous,legacy,slot,propensity_component,nan,nan,-0.0024043481080221136,-0.004674995643070978,-0.00014249821073756132,nan,nan,DOWN
contiguous,legacy,slot,exposure_component,nan,nan,0.0007910348740744883,0.0005625667529351848,0.0010676794084178705,nan,nan,UP
contiguous,legacy,slot,decomposition_total,nan,nan,-0.001613313233947625,-0.0037675763301495404,0.0005507976037955036,nan,nan,UNRESOLVED
contiguous,legacy,slot,identity_error,nan,nan,-2.168404344971009e-19,-4.336808689942018e-19,4.336808689942018e-19,nan,nan,UNRESOLVED
contiguous,legacy,slot,raw_cif_diff,nan,nan,-0.001613313233947625,-0.0037675763301495396,0.0005507976037955019,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k1,0.002182725288431556,0.0019957234497505346,-0.00018700183868102134,-0.0016318262518290206,0.0013214412909682476,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k2,0.0035938903863432167,0.002330097087378641,-0.0012637932989645758,-0.0033706723212731885,0.0007675997016859758,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k3,0.0036065573770491803,0.0022148394241417496,-0.0013917179529074307,-0.004603595571586903,0.0016587906838530708,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k4,0.0014917951268025858,0.0,-0.0014917951268025858,-0.0033303337358667894,0.0,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k5,0.0023237800154918666,0.0006049606775559589,-0.0017188193379359077,-0.004807716410924142,0.000994532933731192,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k6,0.0035842293906810036,0.0009216589861751152,-0.0026625704045058884,-0.007643312101910828,0.0014783118260440302,nan,nan,UNRESOLVED
contiguous,legacy,slot,hazard_k7,0.0,0.0,0.0,0.0,0.0,nan,nan,UNRESOLVED
