model_tag,model_path,probe_id,stable_prompt_id,m,anchor_region,k_1based,gold_blocks,s_R_C1,s_N_C1,s_R_C2,s_N_C2,s_R_C3,s_N_C3,gain_motif,gain_copy,gain_recovery,margin_c1,margin_c2,gain_second,seconds
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3dc700793e82ca58d013d7b5,601,4,mid,31,50,-1.2220818996429443,-0.21586990356445312,-1.127085566520691,-0.7059505581855774,-0.5848268866539001,-0.906549870967865,0.5850769877433777,0.09499633312225342,0.49008065462112427,-1.0062119960784912,-0.4211350083351135,0.7428579926490784,0.86
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,ab4b3c52fc83fbe6fcb00e1e,601,8,early,15,50,-1.4079875946044922,-0.015514182858169079,-0.7963310480117798,-0.0870504379272461,-0.29728928208351135,-0.10729122161865234,0.6831928016617894,0.6116565465927124,0.07153625506907701,-1.392473411746323,-0.7092806100845337,0.5192825496196747,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,f890d57ef4c19a2d3210c5f8,596,1,late,20,29,-0.8917316198348999,-0.007000836543738842,-0.7831410765647888,-0.029976585879921913,-0.5911277532577515,-0.06075477600097656,0.13156629260629416,0.10859054327011108,0.02297574933618307,-0.8847307832911611,-0.7531644906848669,0.222791513428092,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,347532d8361dfcc521f2ef53,596,2,mid,18,29,-0.7605818510055542,-0.04603385925292969,-0.5971710085868835,-0.12101135402917862,-0.40897563099861145,-0.1703346222639084,0.2383883371949196,0.16341084241867065,0.07497749477624893,-0.7145479917526245,-0.4761596545577049,0.23751864582300186,0.74
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,fd8294eca743e4511f8b95b1,596,4,early,10,29,-0.3773255944252014,-0.6757821440696716,-0.4751873016357422,-0.6730405688285828,-0.23280075192451477,-0.7187663316726685,-0.10060328245162964,-0.09786170721054077,-0.002741575241088867,0.2984565496444702,0.19785326719284058,0.2881123125553131,0.69
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2d203957d82e9c66ec8b8294,596,8,late,27,29,-0.959771990776062,-0.18781185150146484,-0.5635969042778015,-0.28904229402542114,-0.2965412139892578,-0.5876226425170898,0.4974055290222168,0.3961750864982605,0.1012304425239563,-0.7719601392745972,-0.27455461025238037,0.5656360387802124,0.9
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,af9d9baf0fa7df87541ff03d,648,1,mid,15,28,-1.5673781633377075,-0.02702317014336586,-0.913192629814148,-0.07567714154720306,-0.5876577496528625,-0.10517428815364838,0.7028395049273968,0.6541855335235596,0.048653971403837204,-1.5403549931943417,-0.8375154882669449,0.3550320267677307,0.63
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,fd313e91971eb88be5afeea1,648,2,early,8,28,-0.9333491325378418,-1.9950189590454102,-0.8179504871368408,-1.9761348962783813,-0.3774573802947998,-1.9776735305786133,0.09651458263397217,0.11539864540100098,-0.01888406276702881,1.0616698265075684,1.1581844091415405,0.44203174114227295,0.58
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,e1f3216ede07650f7aa3997e,648,4,late,22,28,-1.2964322566986084,-0.7271217703819275,-1.0538698434829712,-0.761709451675415,-0.34050899744033813,-0.7315345406532288,0.27715009450912476,0.2425624132156372,0.03458768129348755,-0.5693104863166809,-0.29216039180755615,0.6831859350204468,0.73
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,74deaf8b69b36ef1a8a0dde7,648,8,mid,16,28,-1.8670381307601929,-0.9255145788192749,-1.1432703733444214,-0.9672879576683044,-0.3496999740600586,-0.9915813207626343,0.765541136264801,0.7237677574157715,0.04177337884902954,-0.941523551940918,-0.17598241567611694,0.8178637623786926,0.71
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,805f9f8fb789625422cbc086,184,1,early,6,24,-1.0026357173919678,-2.238318920135498,-0.8904480934143066,-2.0856852531433105,-0.5611758828163147,-2.0862843990325928,-0.04044604301452637,0.11218762397766113,-0.1526336669921875,1.2356832027435303,1.195237159729004,0.32987135648727417,0.67
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,04f621959baf181db75e5ed1,184,2,late,22,24,-0.7236388921737671,-0.2761601507663727,-0.4438219666481018,-0.24300765991210938,-0.1163548082113266,-0.290061354637146,0.24666443467140198,0.2798169255256653,-0.033152490854263306,-0.4474787414073944,-0.20081430673599243,0.37452085316181183,0.88
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,1640223469e620e00d73cfaf,184,4,mid,12,24,-1.0591598749160767,-2.3414101600646973,-0.628334641456604,-1.90872061252594,-0.21145807206630707,-1.994196891784668,-0.001864314079284668,0.43082523345947266,-0.4326895475387573,1.2822502851486206,1.280385971069336,0.502352848649025,0.77
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,969a50a0db6c6f192a497298,184,8,early,8,24,-1.8328672647476196,-0.3485870659351349,-1.074105978012085,-0.3449449837207794,-0.5123871564865112,-0.2972418963909149,0.7551192045211792,0.7587612867355347,-0.0036420822143554688,-1.4842801988124847,-0.7291609942913055,0.5140157341957092,0.76
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,1c6b25f9d0923cd2d94efb84,751,1,late,13,16,-2.919245481491089,-1.4309189319610596,-2.0699658393859863,-1.164443016052246,-1.0319751501083374,-1.106488823890686,0.5828037261962891,0.8492796421051025,-0.2664759159088135,-1.4883265495300293,-0.9055228233337402,0.9800364971160889,0.68
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,e367eb02ddb4b9387e4b28bd,751,2,mid,8,16,-0.673459529876709,-2.4586310386657715,-0.6694240570068359,-2.2808494567871094,-0.35152626037597656,-2.3256402015686035,-0.17374610900878906,0.004035472869873047,-0.1777815818786621,1.7851715087890625,1.6114253997802734,0.3626885414123535,0.64
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,9e3a580cae6381d196f649c6,751,4,early,4,16,-2.741607427597046,-2.23701548576355,-1.5462754964828491,-2.143766403198242,-0.48858070373535156,-1.9319984912872314,1.1020828485488892,1.1953319311141968,-0.09324908256530762,-0.5045919418334961,0.5974909067153931,0.8459268808364868,0.63
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,f3f9c3956225b867a39028ea,751,8,late,12,16,-0.8871705532073975,-1.1754252910614014,-0.6536931991577148,-1.368973731994629,-0.5946197509765625,-1.2651304006576538,0.42702579498291016,0.23347735404968262,0.19354844093322754,0.2882547378540039,0.7152805328369141,-0.044769883155822754,0.74
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,65096627a5cce2e2d6091712,206,1,mid,14,29,-1.943302869796753,-0.7765169143676758,-1.1663446426391602,-0.7255086898803711,-0.5677118301391602,-0.6403993368148804,0.7259500026702881,0.7769582271575928,-0.05100822448730469,-1.1667859554290771,-0.44083595275878906,0.5135234594345093,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,74b5323dfa2f65f655fcc834,206,2,early,8,29,-1.4986664056777954,-1.402369499206543,-1.3762688636779785,-1.4972097873687744,-1.0089155435562134,-1.5315653085708618,0.21723783016204834,0.1223975419998169,0.09484028816223145,-0.09629690647125244,0.1209409236907959,0.40170884132385254,0.71
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8f1f12d4720c8af1d53b068a,206,4,late,24,29,-2.000655174255371,-0.03287260979413986,-0.9473269581794739,-0.22941236197948456,-0.20455633103847504,-0.4027358591556549,1.249867968261242,1.0533282160758972,0.1965397521853447,-1.9677825644612312,-0.7179145961999893,0.9160941243171692,0.86
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8f483369c8fcd4ababc0c762,206,8,mid,18,29,-1.5397789478302002,-0.31574559211730957,-0.21485114097595215,-0.835991621017456,-0.03187274932861328,-1.3470404148101807,1.8451738357543945,1.324927806854248,0.5202460289001465,-1.2240333557128906,0.6211404800415039,0.6940271854400635,0.85
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,9811ccec2931dbb537529c6d,558,1,early,24,82,-1.3081997632980347,-0.7004424929618835,-1.094728946685791,-0.7592713832855225,-0.40878763794898987,-0.8273876905441284,0.27229970693588257,0.21347081661224365,0.058828890323638916,-0.6077572703361511,-0.33545756340026855,0.7540576159954071,1.1
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,6e1c6679680efe79accb8e7b,558,2,late,55,82,-0.906494140625,-1.338221549987793,-0.9111971259117126,-1.4785804748535156,-0.288783460855484,-1.3321378231048584,0.13565593957901,-0.0047029852867126465,0.14035892486572266,0.43172740936279297,0.567383348941803,0.4759710133075714,1.45
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,37b7bc2b1b7bd35486701553,558,4,mid,30,82,-1.2519378662109375,-0.17249451577663422,-0.8126604557037354,-0.37543413043022156,-0.2441425323486328,-0.6403740048408508,0.6422170251607895,0.43927741050720215,0.20293961465358734,-1.0794433504343033,-0.4372263252735138,0.8334577977657318,1.19
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,04ac368ac009f9de8f9c51d0,558,8,early,21,82,-1.6256344318389893,-0.7681354880332947,-1.4848952293395996,-0.9900069236755371,-0.27530452609062195,-1.0711920261383057,0.3626106381416321,0.14073920249938965,0.22187143564224243,-0.8574989438056946,-0.4948883056640625,1.2907758057117462,1.14
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,5707a7fe38a18181a56f87bd,955,1,late,35,36,-1.3171870708465576,-1.1034644842147827,-0.8881998062133789,-1.0155770778656006,-0.43099045753479004,-1.0671272277832031,0.3410998582839966,0.4289872646331787,-0.08788740634918213,-0.2137225866317749,0.12737727165222168,0.5087594985961914,0.98
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a53f859655816ef39961b09b,955,2,mid,24,36,-1.7426519393920898,-0.5911884307861328,-0.9541378617286682,-0.6909235119819641,-0.606047511100769,-0.683466374874115,0.8882491588592529,0.7885140776634216,0.0997350811958313,-1.151463508605957,-0.2632143497467041,0.34063321352005005,0.88
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,5d5653546cad43c8eaed074a,955,4,early,8,36,-1.2512919902801514,-0.5202486515045166,-1.2226457595825195,-0.5644247531890869,-0.5401113033294678,-0.5017147064208984,0.07282233238220215,0.028646230697631836,0.04417610168457031,-0.7310433387756348,-0.6582210063934326,0.6198244094848633,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,431e25ec675e12299fd26efa,955,8,late,35,36,-0.7937798500061035,-1.1034644842147827,-0.28592729568481445,-1.295846939086914,-0.03523318096995354,-1.645729422569275,0.7002350091934204,0.5078525543212891,0.19238245487213135,0.3096846342086792,1.0099196434020996,0.6005765981972218,1.06
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3f07bfd4bb4db3783e649c29,435,1,mid,18,47,-1.0630004405975342,-0.14754906296730042,-1.136911392211914,-0.12825070321559906,-1.0774407386779785,-0.14278507232666016,-0.09320931136608124,-0.07391095161437988,-0.019298359751701355,-0.9154513776302338,-1.008660688996315,0.07400502264499664,0.84
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,6abba83c2e8de8dd90fdf154,435,2,early,9,47,-1.330189824104309,-0.8893626928329468,-1.2377289533615112,-0.8874384760856628,-0.5176567435264587,-0.8622779846191406,0.09053665399551392,0.09246087074279785,-0.0019242167472839355,-0.4408271312713623,-0.3502904772758484,0.6949117183685303,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,b51fccefafcb510b3382439e,435,4,late,34,47,-0.5250459909439087,-0.6285940408706665,-0.36900290846824646,-0.7153953909873962,-0.07743453979492188,-0.7917940020561218,0.24284443259239197,0.15604308247566223,0.08680135011672974,0.10354804992675781,0.3463924825191498,0.36796697974205017,1.03
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,187f012bfa37ade38e3a1a51,435,8,mid,19,47,-1.266493797302246,-0.16458094120025635,-0.8375751972198486,-0.22501875460147858,-0.12230920791625977,-0.22581107914447784,0.4893564134836197,0.42891860008239746,0.06043781340122223,-1.1019128561019897,-0.6125564426183701,0.7160583138465881,0.92
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,736aeae0555b4803eb42db6b,1064,1,early,2,38,-1.0039198398590088,-0.5330007076263428,-1.0056809186935425,-0.5393903255462646,-0.7887346744537354,-0.5262124538421631,0.004628539085388184,-0.0017610788345336914,0.006389617919921875,-0.470919132232666,-0.46629059314727783,0.20376837253570557,0.77
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,58b99f2b2c9782c77bd08e18,1064,2,late,32,38,-0.8882467150688171,-0.5216555595397949,-1.0104560852050781,-0.5945031046867371,-0.4265393614768982,-0.6760205030441284,-0.04936182498931885,-0.12220937013626099,0.07284754514694214,-0.3665911555290222,-0.41595298051834106,0.6654341220855713,1.11
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,cc03082db1aa8dd7df0eb7e4,1064,4,mid,22,38,-1.5610582828521729,-0.7734568119049072,-0.7543509006500244,-0.7582812309265137,-0.14631199836730957,-0.7287695407867432,0.7915318012237549,0.8067073822021484,-0.015175580978393555,-0.7876014709472656,0.003930330276489258,0.5785272121429443,1.04
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,ad0b0dcf75ab8f41f682d4d4,1064,8,early,11,38,-0.9051077365875244,-1.3339524269104004,-0.6952584385871887,-1.3253387212753296,-0.3986526131629944,-1.360329031944275,0.2012355923652649,0.2098492980003357,-0.0086137056350708,0.428844690322876,0.6300802826881409,0.33159613609313965,0.96
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,f016c46a941b21fff95f36de,943,1,late,48,57,-1.9354535341262817,-0.537739098072052,-1.7933456897735596,-0.4438636600971222,-1.1526999473571777,-0.40941357612609863,0.04823240637779236,0.14210784435272217,-0.09387543797492981,-1.3977144360542297,-1.3494820296764374,0.6061956584453583,1.05
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3331a6bfde556174444a5ee7,943,2,mid,25,57,-1.471840500831604,-0.5005673170089722,-1.3525418043136597,-0.49152636528015137,-0.968829333782196,-0.5077759027481079,0.11025774478912354,0.11929869651794434,-0.0090409517288208,-0.9712731838226318,-0.8610154390335083,0.39996200799942017,0.8
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,19328703d8ae6c682b7b8fef,943,4,early,14,57,-0.8464077711105347,-1.1468887329101562,-0.8028568625450134,-0.8038180470466614,-0.6134952902793884,-0.7359156012535095,-0.29951977729797363,0.04355090856552124,-0.3430706858634949,0.3004809617996216,0.0009611845016479492,0.12145912647247314,0.72
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,3dc61cd01859f904cfee1ea3,943,8,late,43,57,-0.6465129852294922,-0.7484607696533203,-0.3917548358440399,-0.6367390751838684,-0.19058901071548462,-0.6379017233848572,0.14303645491600037,0.25475814938545227,-0.1117216944694519,0.10194778442382812,0.2449842393398285,0.20232847332954407,1.07
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,7ddc6a8961b2107e117754ef,812,1,mid,30,67,-1.0350128412246704,-0.0037551880814135075,-0.8580547571182251,-0.02502288855612278,-0.5973062515258789,-0.042389679700136185,0.19822578458115458,0.1769580841064453,0.021267700474709272,-1.031257653143257,-0.8330318685621023,0.2781152967363596,0.85
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,cbbf890e06f26dad041eebdb,812,2,early,6,67,-2.291220188140869,-0.0024198805913329124,-1.3807443380355835,-0.018375670537352562,-0.679541289806366,-0.046178001910448074,0.9264316400513053,0.9104758501052856,0.01595578994601965,-2.2888003075495362,-1.362368667498231,0.729005379602313,0.62
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,d13f43a6a79bebea4adcbd74,812,4,late,46,67,-0.6951309442520142,-0.528119683265686,-0.4816960096359253,-0.5228700041770935,-0.15475988388061523,-0.5870264172554016,0.20818525552749634,0.21343493461608887,-0.005249679088592529,-0.16701126098632812,0.04117399454116821,0.39109253883361816,1.07
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,93af8b81c813f6dcc0a0ce6a,812,8,mid,44,67,-0.9505980610847473,-0.23210474848747253,-0.7850783467292786,-0.28423863649368286,-0.3807288706302643,-0.3887896239757538,0.21765360236167908,0.16551971435546875,0.05213388800621033,-0.7184933125972748,-0.5008397102355957,0.5089004635810852,1.1
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2045fe02e4633781d255bd20,730,1,early,23,78,-1.9458820819854736,-0.5534343719482422,-1.5628610849380493,-0.6257448196411133,-0.9485384225845337,-0.573136031627655,0.4553314447402954,0.3830209970474243,0.0723104476928711,-1.3924477100372314,-0.937116265296936,0.5617138743400574,0.94
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,19dbd22cc94738bda5ec62c3,730,2,late,67,78,-1.6741423606872559,-0.7331881523132324,-1.1161541938781738,-0.8030802607536316,-0.21060943603515625,-0.8414912223815918,0.6278802752494812,0.557988166809082,0.06989210844039917,-0.9409542083740234,-0.31307393312454224,0.9439557194709778,1.41
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,478cdc3edaa585d84831f5fa,730,4,mid,39,78,-1.4416253566741943,-1.1945459842681885,-0.5467307567596436,-1.2531147003173828,-0.3457498550415039,-1.2929874658584595,0.9534633159637451,0.8948945999145508,0.058568716049194336,-0.24707937240600586,0.7063839435577393,0.2408536672592163,1.13
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,2c561abe645fe2051d4658a3,730,8,early,21,78,-1.9376775026321411,-0.5489259958267212,-0.4260643720626831,-0.7760278582572937,-0.04387228935956955,-0.9699940085411072,1.7387149930000305,1.511613130569458,0.2271018624305725,-1.38875150680542,0.3499634861946106,0.576158232986927,0.98
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,7e79ae63b971027db3d8654d,247,1,late,22,23,-0.9301876425743103,-0.17281807959079742,-0.8244442343711853,-0.2242497354745865,-0.5804538726806641,-0.16175419092178345,0.15717506408691406,0.105743408203125,0.05143165588378906,-0.7573695629835129,-0.6001944988965988,0.1814948171377182,0.69
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,bafd8dcfa332b1c5a3b9648f,247,2,mid,9,23,-1.3311195373535156,-0.33771467208862305,-1.0117863416671753,-0.4442426562309265,-0.703631579875946,-0.47971075773239136,0.4258611798286438,0.31933319568634033,0.10652798414230347,-0.9934048652648926,-0.5675436854362488,0.3436228632926941,0.58
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,86e74c099bceda77a741a3b3,247,4,early,8,23,-0.511914849281311,-1.676858901977539,-0.13918209075927734,-1.702514886856079,-0.06956825405359268,-1.8256933689117432,0.39838874340057373,0.3727327585220337,0.02565598487854004,1.164944052696228,1.5633327960968018,0.19279231876134872,0.59
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,8c3b47362cdefe2b0809a842,247,8,late,22,23,-1.8730357885360718,-0.17281807959079742,-1.5645414590835571,-0.21414883434772491,-0.47533583641052246,-0.26468318700790405,0.34982508420944214,0.30849432945251465,0.04133075475692749,-1.7002177089452744,-1.3503926247358322,1.1397399753332138,0.75
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,32d357d7eb5cbcb2e321804d,25,1,mid,35,61,-1.3152103424072266,-0.8511850237846375,-0.9836547374725342,-0.9096717834472656,-0.4684607982635498,-0.9529759287834167,0.39004236459732056,0.3315556049346924,0.058486759662628174,-0.4640253186225891,-0.07398295402526855,0.5584980845451355,0.89
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,b83afac8286156386a41719d,25,2,early,3,61,-1.3535429239273071,-0.666661262512207,-0.9522650241851807,-0.6527416110038757,-0.5197578072547913,-0.6229974627494812,0.38735824823379517,0.40127789974212646,-0.013919651508331299,-0.6868816614151001,-0.29952341318130493,0.4027630686759949,0.57
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,33463e2d95aeaf94e948b4ba,25,4,late,50,61,-1.039880394935608,-1.7932891845703125,-0.38223353028297424,-1.6946957111358643,-0.04845636710524559,-1.9669373035430908,0.5590533912181854,0.6576468646526337,-0.09859347343444824,0.7534087896347046,1.31246218085289,0.6060187555849552,1.07
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,d851f61132db5fedd9d210a4,25,8,mid,40,61,-1.1560122966766357,-0.45265993475914,-0.3795902729034424,-0.62815922498703,-0.11203575134277344,-0.8989620208740234,0.9519213140010834,0.7764220237731934,0.17549929022789001,-0.7033523619174957,0.24856895208358765,0.5383573174476624,1.02
qwen3-4b-keep4-s42,<TRAIN_ROOT>/qwen3-4b-keep4-s42/checkpoint-417,a82ce41ac868615945d8e799,725,1,early,12,77,-1.0599498748779297,-0.9618528485298157,-0.8065456748008728,-1.008191704750061,-0.5339024662971497,-1.0426381826400757,0.29974305629730225,0.2534042000770569,0.04633885622024536,-0.09809702634811401,0.20164602994918823,0.3070896863937378,1.01
